Teste Bucket Num. Solves Total Time Final Cost
1 0 2.0 0.003576191 1.0
2 0 4.0 0.007374752 2.0
3 0 4.0 0.009800147 3.4142099999999997
4 0 2.0 0.005274764 3.4142099999999997
5 0 4.0 0.009258278 3.0
6 0 4.0 0.009487048 3.8284199999999995
7 0 2.0 0.003577036 1.41421
8 0 4.0 0.00740743 2.0
9 0 4.0 0.008843405 3.0
10 0 4.0 0.009843209 3.4142099999999997
11 5 6.0 0.170275012 23.970520000000004
12 5 11.0 0.280835379 21.970520000000004
13 5 6.0 0.151105139 22.142100000000003
14 5 9.0 0.309551182 23.31368
15 5 5.0 0.094714675 23.65684
16 5 7.0 0.107895445 21.07105
17 5 9.0 0.279585126 21.48526
18 5 11.0 0.37755225 23.07105
19 5 8.0 0.293173196 23.07105
20 5 10.0 0.203866288 20.89947
21 10 11.0 0.759431743 41.55630999999998
22 10 12.0 0.847464083 42.38472999999998
23 10 20.0 1.426866984 42.213149999999985
24 10 10.0 0.776376798 42.18366999999999
25 10 16.0 1.245263948 40.556309999999996
26 10 16.0 1.396940936 43.79893999999999
27 10 12.0 0.887968968 40.213149999999985
28 10 18.0 1.187194498 40.28419999999999
29 10 11.0 0.852348485 43.18366999999999
30 10 19.0 1.485545206 40.45578
31 15 15.0 1.896723619 60.568399999999954
32 15 19.0 2.464157539 60.08313999999996
33 15 36.0 5.208526012 61.911559999999966
34 15 17.0 1.864919448 59.98260999999995
35 15 15.0 2.05942097 61.15418999999996
36 15 20.0 2.416345801 61.32576999999996
37 15 18.0 2.13909857 61.15418999999996
38 15 Não consegui convergir...  
39 15 16.0 2.216430787 61.32576999999996
40 15 33.0 4.902819221 62.15418999999996
