Teste Bucket Num. Solves Total Time Final Cost
1 0 2.0 0.003195787 1.0
2 0 2.0 0.003497913 2.0
3 0 2.0 0.004282549 3.4142099999999997
4 0 3.0 0.00856441 3.4142099999999997
5 0 2.0 0.003802006 3.0
6 0 3.0 0.005580805 3.8284199999999995
7 0 2.0 0.003157534 1.41421
8 0 2.0 0.003558129 2.0
9 0 2.0 0.00382079 3.0
10 0 2.0 0.004159727 3.4142099999999997
11 5 61.0 0.442095994 23.970520000000004
12 5 56.0 0.425813784 21.970520000000004
13 5 74.0 0.592084312 22.142100000000003
14 5 65.0 0.510670276 23.313680000000005
15 5 28.0 0.174549673 23.656840000000003
16 5 31.0 0.19020948 21.07105
17 5 46.0 0.359269342 20.656840000000003
18 5 77.0 0.688719065 23.071050000000003
19 5 55.0 0.520342328 23.071050000000003
20 5 35.0 0.220099693 20.89947
21 10 131.0 1.433806379 41.55630999999998
22 10 158.0 1.783071059 42.38472999999998
23 10 154.0 1.885932415 42.213149999999985
24 10 159.0 2.188206048 42.183669999999985
25 10 132.0 1.793541463 40.556309999999996
26 10 170.0 2.578127291 43.79893999999999
27 10 144.0 1.629509889 40.213149999999985
28 10 175.0 2.049429796 40.28419999999999
29 10 161.0 2.324484278 42.59787999999999
30 10 182.0 2.523285858 40.45577999999999
31 15 280.0 5.262670033 60.56839999999995
32 15 301.0 5.525552937 60.08313999999996
33 15 321.0 6.420428987 60.73997999999996
34 15 287.0 5.540300745 60.568399999999954
35 15 306.0 5.951765373 61.15418999999996
36 15 317.0 6.222457844 61.32576999999996
37 15 309.0 6.193266631 61.15418999999996
38 15 308.0 5.952740607 60.91155999999995
39 15 298.0 6.072331948 61.32576999999996
40 15 302.0 6.211904396 62.15418999999996
