Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
1,0,962.0,2,2.82842,0.0,1.0,0.112346712,0.0559571345,0.0559571345,0.061961722,0.061961722,0.061961722
2,0,3.0,3,3.0,0.0,1.0,0.000888468,0.00010798100000000001,0.00010798100000000001,0.000141537,9.294e-05,0.000141537
3,0,962.0,2,2.82842,0.0,1.0,0.164841781,0.082205168,0.082205168,0.104346775,0.104346775,0.104346775
4,0,962.0,2,2.82842,0.0,1.0,0.131146566,0.0653468135,0.0653468135,0.078469397,0.078469397,0.078469397
5,0,483.0,3,3.4142099999999997,0.001234604105571731,1.0,0.046002244,0.015145376333333333,0.015145376333333333,0.045201074,0.000140063,0.045201074
6,0,3.0,3,3.0,0.0,1.0,0.000881498,0.00010768666666666667,0.00010768666666666667,0.000138836,9.4073e-05,0.000138836
7,0,3.0,3,3.0,0.0,1.0,0.000869423,0.00010766500000000001,0.00010766500000000001,0.000139495,9.3563e-05,0.000139495
8,0,963.0,3,3.8284199999999995,0.0,1.0,0.123409796,0.04093862533333333,0.04093862533333333,0.069635742,0.053041131,0.069635742
9,0,962.0,2,2.82842,0.0,1.0,0.123464669,0.061526528000000004,0.061526528000000004,0.069351587,0.069351587,0.069351587
10,0,483.0,3,3.4142099999999997,0.001234604105571731,1.0,0.044824502,0.014746125333333332,0.014746125333333332,0.044017992,0.00012902,0.044017992
11,5,3860.0,20,23.313680000000005,0.00015787215787243006,1.0,0.502819132,0.02495825635,0.02495825635,0.098564023,8.5306e-05,0.075055253
12,5,3381.0,21,23.899470000000004,0.0,1.0,0.354749561,0.016696435142857142,0.016696435142857142,0.073424161,8.7034e-05,0.047990971
13,5,983.0,23,23.82842,0.0,1.0,0.125811122,0.005263973782608696,0.005263973782608696,0.069719927,8.6045e-05,0.000140609
14,5,983.0,23,23.82842,0.0,1.0,0.127558279,0.005349442260869565,0.005349442260869565,0.07151919,8.6665e-05,0.000137919
15,5,6258.0,18,23.384730000000005,0.00020230966638176538,1.0,0.603886917,0.03336250494444445,0.03336250494444445,0.072853832,0.035869343,0.069828161
16,5,0.0,0,0.0,0.0,0.0,9.573e-06,0.0,0.0,0.0,0.0,0.0
