Teste Bucket Num. Solves Total Time Final Cost
1 0 2.0 0.003221938 1.0
2 0 2.0 0.003680369 2.0
3 0 2.0 0.045943916 3.4142099999999997
4 0 2.0 0.111747785 3.4142099999999997
5 0 2.0 0.004018887 3.0
6 0 3.0 0.088028115 3.8284199999999995
7 0 2.0 0.005835839 1.41421
8 0 2.0 0.003723152 2.0
9 0 2.0 0.004003077 3.0
10 0 2.0 0.052297072 3.4142099999999997
11 5 3.0 0.641318273 23.970520000000004
12 5 3.0 0.668128086 21.970520000000004
13 5 3.0 0.737634038 22.142100000000003
14 5 7.0 1.372752161 23.313680000000005
15 5 3.0 0.098856995 23.656840000000003
16 5 3.0 0.132734881 21.07105
17 5 5.0 1.049513195 20.656840000000003
18 5 4.0 0.648994257 23.071050000000003
19 5 5.0 0.664285638 23.071050000000003
20 5 3.0 0.261268296 20.89947
21 10 5.0 0.983924872 41.55630999999998
22 10 7.0 1.536713748 42.38472999999998
23 10 5.0 1.738057412 42.213149999999985
24 10 6.0 3.927925199 42.183669999999985
25 10 4.0 1.748582758 40.556309999999996
26 10 7.0 2.18515732 43.79893999999999
27 10 6.0 1.726464907 40.213149999999985
28 10 5.0 2.661835147 40.28419999999999
29 10 7.0 4.11034215 42.59787999999999
30 10 7.0 2.669790192 40.45577999999999
31 15 9.0 9.027204093 60.56839999999995
32 15 8.0 7.481074689 60.08313999999996
33 15 10.0 9.316244938 60.73997999999996
34 15 9.0 8.37910059 60.568399999999954
35 15 9.0 7.724012219 61.15418999999996
36 15 10.0 10.553002514 61.32576999999996
37 15 8.0 8.766137733 61.15418999999996
38 15 10.0 8.251135308 60.91155999999995
39 15 10.0 9.304428381 61.32576999999996
40 15 9.0 9.88727961 62.15418999999996
