Teste Bucket Num. Solves Total Time Final Cost
1 0 2.0 0.001476483 1.41421
2 0 2.0 0.00156945 1.41421
3 0 2.0 0.002237672 2.0
4 0 1.0 1.119e-05 0.0
5 0 2.0 0.001667566 1.41421
6 0 3.0 0.005225852 3.4142099999999997
7 0 2.0 0.001594321 1.0
8 0 2.0 0.002381212 2.82842
9 0 2.0 0.003035394 3.0
10 0 3.0 0.004931178 3.8284199999999995
11 5 5.0 0.05052704 20.970520000000004
12 5 2.0 0.024351298 20.071050000000003
13 5 8.0 0.106620154 23.31368
14 5 10.0 0.135008587 23.727890000000002
15 5 2.0 0.030545333 23.071050000000003
16 5 4.0 0.045326035 21.142100000000006
17 5 5.0 0.066798109 21.142100000000003
18 5 4.0 0.051090277 20.485260000000004
19 5 13.0 0.171100966 22.31368
20 5 7.0 0.094556486 22.727890000000002
21 10 31.0 1.334191836 40.384730000000005
22 10 21.0 0.929858426 41.38473
23 10 12.0 0.410275276 42.07104999999999
24 10 12.0 0.509743836 40.97052
25 10 46.0 1.926374219 42.556309999999996
26 10 10.0 0.355655661 40.31367999999999
27 10 10.0 0.428496778 41.89946999999999
28 10 16.0 0.622564063 41.899469999999994
29 10 12.0 0.358550567 42.07104999999999
30 10 19.0 0.785175723 43.38473
31 15 63.0 5.054699216 66.14209999999997
32 15 23.0 1.54341112 61.313679999999984
33 15 18.0 1.162417864 63.55630999999997
34 15 16.0 1.24596128 61.72788999999998
35 15 11.0 0.50174514 61.071049999999985
36 15 8.0 0.335724093 60.65683999999999
37 15 74.0 5.056524589 63.142099999999985
38 15 29.0 2.011960243 63.21314999999996
39 15 11.0 0.593164871 63.31367999999999
40 15 105.0 6.940765083 63.38472999999998
