Teste Bucket Num. Solves Total Time Final Cost
1 0 2.0 0.003230557 1.0
2 0 2.0 0.003703066 2.0
3 0 3.0 0.006192921 3.4142099999999997
4 0 2.0 0.004359306 3.4142099999999997
5 0 2.0 0.004226429 3.0
6 0 3.0 0.005722741 3.8284199999999995
7 0 2.0 0.003285878 1.41421
8 0 2.0 0.003693792 2.0
9 0 2.0 0.004114084 3.0
10 0 3.0 0.006109584 3.4142099999999997
11 5 11.0 0.126323916 23.970520000000004
12 5 4.0 0.065684169 21.970520000000004
13 5 7.0 0.112893463 22.142100000000003
14 5 7.0 0.100260481 23.31368
15 5 2.0 0.02500414 23.656840000000003
16 5 4.0 0.045443283 21.071050000000003
17 5 2.0 0.033919877 20.656840000000003
18 5 11.0 0.204102777 23.071050000000003
19 5 2.0 0.039308684 23.071050000000003
20 5 7.0 0.075309099 20.89947
21 10 23.0 0.65019763 41.55630999999999
22 10 30.0 0.829051238 42.38473
23 10 39.0 0.98048246 42.21314999999999
24 10 10.0 0.249911036 42.18366999999999
25 10 27.0 0.80529642 40.556309999999996
26 10 25.0 0.796914566 43.79893999999999
27 10 22.0 0.57549581 40.21314999999999
28 10 24.0 0.645296211 40.2842
29 10 11.0 0.354313239 42.59787999999999
30 10 28.0 0.814798048 40.45578
31 15 17.0 0.770535937 61.73997999999995
32 15 35.0 1.281539921 60.08313999999996
33 15 25.0 1.068042079 60.73997999999995
34 15 16.0 0.696864966 60.568399999999954
35 15 19.0 0.843236289 61.73997999999995
36 15 27.0 1.170556975 61.32576999999996
37 15 18.0 0.939325437 61.15418999999996
38 15 16.0 0.77747785 60.91155999999995
39 15 25.0 1.1361345 61.32576999999997
40 15 17.0 0.81228503 62.73997999999996
