Teste,Bucket,Num. Solves,Total Time,Final Cost
1,0,2.0,0.001771179,1.41421
2,0,2.0,0.013445765,1.41421
3,0,2.0,0.002113989,2.0
4,0,1.0,1.16e-05,0.0
5,0,2.0,0.007141065,1.41421
6,0,2.0,0.011184422,3.4142099999999997
7,0,2.0,0.001678642,1.0
8,0,2.0,0.027149003,2.82842
9,0,2.0,0.002760937,3.0
10,0,3.0,0.062995891,3.8284199999999995
11,5,6.0,0.637145418,20.970520000000004
12,5,2.0,0.167709097,20.071050000000003
13,5,6.0,1.316091211,22.727890000000002
14,5,4.0,2.494997076,23.727890000000002
15,5,4.0,0.214304248,23.071050000000003
16,5,6.0,0.82750549,21.727890000000006
17,5,6.0,0.809717821,21.142100000000003
18,5,2.0,0.189941426,20.485260000000004
19,5,4.0,0.761879496,22.31368
20,5,5.0,0.694301231,22.727890000000002
21,10,6.0,11.384222813,40.97052
22,10,6.0,8.652323432,41.38473
23,10,2.0,0.110825497,41.24262999999999
24,10,6.0,3.197556043,40.384730000000005
25,10,8.0,2.072866345,40.556309999999996
26,10,7.0,1.328564629,40.31367999999999
27,10,8.0,1.291952189,41.31367999999999
28,10,5.0,0.80329914,41.071049999999985
29,10,5.0,0.507900118,41.24262999999999
30,10,9.0,4.481889431,42.55631
31,15,8.0,8.451948451,63.65683999999999
32,15,8.0,7.113748651,60.48525999999998
33,15,10.0,7.518909874,61.89946999999998
34,15,10.0,3.438328782,60.65683999999999
35,15,5.0,1.100040571,61.071049999999985
36,15,6.0,1.114871515,60.65683999999999
37,15,10.0,8.917627238,62.07104999999999
38,15,12.0,4.122948615,60.72788999999998
39,15,6.0,1.860864346,62.48525999999998
40,15,9.0,9.750845491,60.07104999999999
