Teste Bucket Num. Solves Total Time Final Cost
1 0 2.0 0.000891672 1.41421
2 0 2.0 0.000971795 1.41421
3 0 2.0 0.001082552 2.0
4 0 1.0 1.199e-05 0.0
5 0 2.0 0.00094015 1.41421
6 0 2.0 0.001456679 3.4142099999999997
7 0 2.0 0.000897522 1.0
8 0 2.0 0.001214352 2.82842
9 0 2.0 0.001253069 3.0
10 0 3.0 0.002619793 3.8284199999999995
11 5 31.0 0.17423886 20.970520000000004
12 5 24.0 0.104162953 20.071050000000003
13 5 26.0 0.199897587 22.727890000000002
14 5 29.0 0.408339624 23.727890000000002
15 5 32.0 0.171784164 23.071050000000003
16 5 37.0 0.163375382 21.727890000000006
17 5 31.0 0.171953118 21.142100000000003
18 5 36.0 0.142833588 20.485260000000004
19 5 35.0 0.320469576 22.31368
20 5 34.0 0.230980508 22.727890000000002
21 10 72.0 1.65866644 40.97052
22 10 50.0 1.748337238 41.38473
23 10 59.0 0.52203654 41.24262999999999
24 10 68.0 1.226710774 40.384730000000005
25 10 107.0 1.028490292 40.556309999999996
26 10 98.0 0.592559742 40.31367999999999
27 10 105.0 0.658213126 41.31367999999999
28 10 59.0 0.518743476 41.071049999999985
29 10 59.0 0.529168247 41.24262999999999
30 10 86.0 1.523511499 42.55631
31 15 120.0 2.468943943 63.65683999999999
32 15 102.0 1.922312272 60.48525999999998
33 15 101.0 1.939831906 61.89946999999998
34 15 115.0 1.656883397 60.65683999999999
35 15 82.0 1.199499864 61.071049999999985
36 15 71.0 1.082519994 60.65683999999999
37 15 110.0 2.227270949 62.07104999999999
38 15 100.0 1.554871226 60.72788999999998
39 15 92.0 1.213144252 62.48525999999998
40 15 103.0 2.123113912 60.07104999999999
