Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
1,0,3.0,1,3.0,0.0,3.0,0.000905444,0.000831892,0.0002790606666666666,0.000831892,0.000831892,0.000831892
2,0,2.0,1,2.0,0.0,2.0,0.000667431,0.000615304,0.000309183,0.000615304,0.000615304,0.000615304
3,0,1.0,1,1.0,0.0,1.0,0.000537703,0.000497661,0.000497661,0.000497661,0.000497661,0.000497661
4,0,2.0,1,2.0,0.0,2.0,0.000638936,0.000585305,0.000294308,0.000585305,0.000585305,0.000585305
5,0,4.0,1,3.8284199999999995,0.0,3.0,0.001128105,0.001063589,0.00035629933333333335,0.001063589,0.001063589,0.001063589
6,0,1.0,1,1.41421,0.0,1.0,0.00052285,0.000483624,0.000483624,0.000483624,0.000483624,0.000483624
7,0,3.0,1,2.4142099999999997,0.0,2.0,0.001028849,0.000976096,0.0004895765,0.000976096,0.000976096,0.000976096
8,0,3.0,1,3.0,0.0,3.0,0.000892051,0.000826468,0.00027727333333333335,0.000826468,0.000826468,0.000826468
9,0,6.0,1,3.4142099999999997,0.0,3.0,0.001522045,0.001456368,0.000487342,0.001456368,0.001456368,0.001456368
10,0,3.0,1,2.4142099999999997,0.0,2.0,0.001039601,0.000987216,0.0004953225,0.000987216,0.000987216,0.000987216
11,5,157.0,3,22.485260000000004,0.038249241581205226,6.666666666666667,0.03093957,0.010215342,0.0015344971000000002,0.024627704,0.003106889,0.024627704
12,5,130.0,2,20.071050000000003,0.0,9.0,0.024904485,0.012321046,0.0013709299444444449,0.023864683,0.023864683,0.023864683
13,5,172.0,1,22.313680000000005,0.0,19.0,0.042239815,0.041982957,0.0022115775263157893,0.041982957,0.041982957,0.041982957
14,5,206.0,3,24.899470000000004,0.14596762687604428,7.333333333333333,0.048341067,0.016010807666666668,0.0021851055,0.031008423,0.013170843,0.031008423
15,5,303.0,4,30.485260000000004,0.3557862247779663,7.0,0.065666197,0.01631977875,0.0023330975714285717,0.02803267,0.017056233,0.02803267
16,5,302.0,4,26.899470000000004,0.1746749929037754,6.0,0.064984858,0.016156342249999997,0.0026944620833333328,0.024837214,0.024065296,0.024837214
17,5,57.0,2,24.41421,0.024584529385103582,12.0,0.012825164,0.006252198,0.0005227793333333333,0.006743709,0.006743709,0.006743709
18,5,146.0,2,20.727890000000002,0.0,8.5,0.028831674,0.014294547,0.0016835552941176473,0.022834557,0.022834557,0.022834557
19,5,473.0,4,26.071050000000003,0.11010078644939619,6.0,0.098750099,0.024602589749999997,0.004102210791666666,0.033018149,0.031583645,0.033018149
20,5,60.0,1,21.41421,4.669798544713985e-07,21.0,0.011540606,0.011263283,0.0005382208571428571,0.011263283,0.011263283,0.011263283
21,10,787.0,8,51.071049999999985,0.22182468480107145,6.125,0.182625391,0.022748729375000002,0.003715686673469389,0.073383763,0.020375386,0.073383763
22,10,248.0,1,40.65683999999999,0.0,39.0,0.060117396,0.059626968,0.0015308296153846157,0.059626968,0.059626968,0.059626968
23,10,669.0,3,43.11261999999999,0.03391297049054498,11.333333333333334,0.155129936,0.05155609766666666,0.004550882294117646,0.072639715,0.041377995,0.072639715
24,10,521.0,9,53.21315,0.24539586546495384,5.222222222222222,0.111027676,0.012269334333333333,0.0023511048510638293,0.072198055,0.005401833,0.072198055
25,10,904.0,5,51.526829999999975,0.17184732525824023,8.4,0.191188059,0.0381225708,0.004540138023809525,0.070251055,0.0316026,0.070251055
26,10,712.0,12,55.798939999999995,0.3585937557065672,4.166666666666667,0.152536529,0.012655823749999998,0.00303888672,0.07324564,0.006526718,0.011320084
27,10,123.0,1,42.41421,2.357700957714329e-07,42.0,0.024539129,0.024008517,0.0005737735952380954,0.024008517,0.024008517,0.024008517
28,10,796.0,10,71.18366999999998,0.6593123462977417,6.0,0.170477998,0.0169708389,0.0028301481000000002,0.071670567,0.012238275,0.071670567
29,10,1286.0,5,51.04157,0.19938927961312425,8.8,0.29811735,0.059505456,0.006763665272727273,0.077241871,0.071756305,0.077241871
30,10,1467.0,7,46.97051999999997,0.07838636431469091,6.0,0.32107176,0.04578274142857143,0.007632192,0.072674978,0.052788292,0.072674978
31,15,1408.0,10,76.04156999999996,0.2353174248614677,6.9,0.319288545,0.03183654600000001,0.004615688449275362,0.076354662,0.016498504,0.076354662
32,15,4341.0,21,133.01208999999997,1.1608200947750267,5.761904761904762,0.971795046,0.046194638571428574,0.008019013479338843,0.074258704,0.042898425,0.070406923
33,15,6720.0,24,145.5683999999999,1.3847408980105356,5.375,1.526402629,0.06352343141666666,0.011820018503875972,0.076642876,0.067690348,0.076263971
34,15,1442.0,5,67.31367999999998,0.08746726548679672,12.8,0.341881039,0.0682135736,0.005330970187499999,0.074430496,0.070139823,0.074430496
35,15,4736.0,17,108.28419999999996,0.6999489783903852,5.882352941176471,1.076665626,0.06324908652941177,0.01075403879,0.079080259,0.067336284,0.07660917
36,15,3283.0,14,82.49734999999995,0.33339609924664665,4.857142857142857,0.708851322,0.050562886571428586,0.010411766382352939,0.077125275,0.058669353,0.071247384
37,15,2915.0,12,68.24262999999999,0.10247465649964842,5.583333333333333,0.680829784,0.05665785158333333,0.010149385567164182,0.080227958,0.071171361,0.079639198
38,15,1354.0,5,65.31368,0.046948615688437036,12.4,0.309510416,0.0617407084,0.004980786951612904,0.077577144,0.073064897,0.077577144
39,15,963.0,5,64.24262999999999,0.06211972165137627,12.6,0.225751314,0.044992567,0.0035726115396825424,0.075801175,0.05281112,0.075801175
40,15,1840.0,18,78.69840999999997,0.24159751233734222,3.888888888888889,0.391991176,0.021721011,0.00558697257142857,0.073500002,0.020698534,0.063025942
41,20,1374.0,5,90.97051999999996,0.10421485516745767,17.2,0.332977556,0.06638046880000001,0.0038611240581395345,0.080570244,0.070232231,0.080570244
42,20,4127.0,19,135.76945999999992,0.67030361336691,6.578947368421052,0.920413811,0.047863236157894735,0.007350666216000003,0.079317834,0.044115707,0.074491454
43,20,8447.0,28,153.18366999999995,0.8500666674718286,5.071428571428571,1.957672368,0.06984147900000001,0.013773278859154928,0.079854424,0.073559491,0.078196369
