Teste,Bucket,Num. Solves,Total Time,Final Cost
1,0,2.0,0.001135788,1.41421
2,0,2.0,0.001660732,1.41421
3,0,4.0,0.006221846,2.0
4,0,1.0,1.2455e-05,0.0
5,0,2.0,0.001794368,1.41421
6,0,4.0,0.007762772,3.4142099999999997
7,0,2.0,0.001733399,1.0
8,0,2.0,0.002756252,2.82842
9,0,4.0,0.008959026,3.0
10,0,4.0,0.008028875,3.8284199999999995
11,5,6.0,0.181217548,20.970520000000004
12,5,5.0,0.218677726,20.071050000000003
13,5,8.0,0.552093049,22.727890000000002
14,5,8.0,0.557964263,23.727890000000002
15,5,7.0,0.357016239,23.071050000000003
16,5,7.0,0.314163052,21.142100000000006
17,5,6.0,0.217879178,21.142100000000003
18,5,6.0,0.276938742,20.485260000000004
19,5,8.0,0.632055534,22.31368
20,5,8.0,0.524885258,22.727890000000002
21,10,Não consegui convergir...,,
22,10,Não consegui convergir...,,
23,10,7.0,0.551573087,42.07104999999999
24,10,Não consegui convergir...,,
25,10,Não consegui convergir...,,
26,10,12.0,1.094355648,40.31367999999999
27,10,10.0,1.10554812,41.31367999999999
28,10,Não consegui convergir...,,
29,10,6.0,0.556884121,41.24262999999999
30,10,7.0,0.999682868,47.38472999999999
31,15,17.0,5.626587237,73.21314999999998
32,15,Não consegui convergir...,,
33,15,9.0,2.296685477,73.11261999999996
34,15,14.0,2.728063803,60.65683999999999
35,15,12.0,1.95541108,61.071049999999985
36,15,10.0,1.362187116,60.65683999999999
37,15,18.0,4.267088666,70.79893999999999
38,15,11.0,2.951767375,68.86998999999997
39,15,9.0,1.212661472,62.48525999999998
40,15,13.0,2.882605846,70.21314999999998
