Teste,Bucket,Estados expandidos,Episódios de busca,Custo da trajetória,% Sol. Ótima,Ações por Episódio de Busca,Tempo Total Busca,Tempo Médio Episódio de Busca,Tempo Médio Busca por Ação,Tempo máximo de planejamento,Fifty,Ninety
1,0,2.0,1,2.82842,0.0,2.0,0.000563733,0.000249088,0.000126276,0.000249088,0.000249088,0.000249088
2,0,2.0,1,2.82842,0.0,2.0,0.000597998,0.000292422,0.00014804150000000002,0.000292422,0.000292422,0.000292422
3,0,3.0,1,2.4142099999999997,0.0,2.0,0.000743236,0.000351848,0.00017757,0.000351848,0.000351848,0.000351848
4,0,1.0,1,1.41421,0.0,1.0,0.0003853,0.000182142,0.000182142,0.000182142,0.000182142,0.000182142
5,0,4.0,1,3.8284199999999995,0.0,3.0,0.001017598,0.000430496,0.000145518,0.000430496,0.000430496,0.000430496
6,0,4.0,1,3.8284199999999995,0.0,3.0,0.001053297,0.000439902,0.00014861966666666668,0.000439902,0.000439902,0.000439902
7,0,4.0,1,3.8284199999999995,0.0,3.0,0.001055724,0.000428311,0.00014482700000000001,0.000428311,0.000428311,0.000428311
8,0,1.0,1,1.41421,0.0,1.0,0.00034666,0.000145169,0.000145169,0.000145169,0.000145169,0.000145169
9,0,4.0,1,3.8284199999999995,0.0,3.0,0.001025346,0.000426063,0.00014407766666666666,0.000426063,0.000426063,0.000426063
10,0,3.0,1,3.0,0.0,3.0,0.000980672,0.000355036,0.00012045566666666665,0.000355036,0.000355036,0.000355036
11,5,171.0,1,22.727890000000006,0.0,19.0,0.017372874,0.013912357,0.0007341404210526317,0.013912357,0.013912357,0.013912357
12,5,156.0,1,21.727890000000006,0.0,18.0,0.015670424,0.012683638,0.0007065606111111111,0.012683638,0.012683638,0.012683638
13,5,88.0,1,20.798940000000005,0.0,15.0,0.010995318,0.008543128,0.0005716855333333333,0.008543128,0.008543128,0.008543128
14,5,116.0,1,23.213150000000006,0.0,17.0,0.013188279,0.010287358,0.0006072667647058824,0.010287358,0.010287358,0.010287358
