Teste Bucket Estados expandidos Episódios de busca Custo da trajetória % Sol. Ótima Ações por Episódio de Busca Tempo Total Busca Tempo Médio Episódio de Busca Tempo Médio Busca por Ação Tempo máximo de planejamento Fifty Ninety
1 0 4.0 1 3.8284199999999995 0.0 3.0 0.001562903 0.000993454 0.00033300766666666666 0.000993454 0.000993454 0.000993454
2 0 2.0 1 2.0 0.0 2.0 0.00101698 0.000617481 0.0003104315 0.000617481 0.000617481 0.000617481
3 0 2.0 1 2.0 0.0 2.0 0.000975938 0.000591055 0.00029723900000000003 0.000591055 0.000591055 0.000591055
4 0 3.0 1 2.4142099999999997 0.0 2.0 0.001296442 0.000913319 0.00045827250000000003 0.000913319 0.000913319 0.000913319
5 0 5.0 1 3.4142099999999997 0.0 3.0 0.001672584 0.001057028 0.000354166 0.001057028 0.001057028 0.001057028
6 0 3.0 1 2.4142099999999997 0.0 2.0 0.001303518 0.000918195 0.0004607775 0.000918195 0.000918195 0.000918195
7 0 6.0 1 3.4142099999999997 0.0 3.0 0.001986949 0.001364155 0.00045666333333333327 0.001364155 0.001364155 0.001364155
8 0 2.0 1 2.82842 0.0 2.0 0.001154425 0.000759801 0.000381549 0.000759801 0.000759801 0.000759801
9 0 1.0 1 1.41421 0.0 1.0 0.000617156 0.000416057 0.000416057 0.000416057 0.000416057 0.000416057
10 0 2.0 1 2.0 0.0 2.0 0.000906119 0.000510728 0.0002570515 0.000510728 0.000510728 0.000510728
11 5 122.0 1 23.242630000000002 1.2907333948188663e-06 22.0 0.024476397 0.02049962 0.0009337218636363636 0.02049962 0.02049962 0.02049962
12 5 155.0 2 23.485260000000004 0.0 10.5 0.031618549 0.013767451 0.0013130823333333335 0.026459478 0.026459478 0.026459478
13 5 143.0 1 21.485260000000004 0.0 19.0 0.028682468 0.024942628 0.001314727 0.024942628 0.024942628 0.024942628
14 5 105.0 1 22.242630000000002 1.3487631842687898e-06 21.0 0.022607028 0.018669647 0.0008908586190476187 0.018669647 0.018669647 0.018669647
15 5 214.0 2 27.798940000000005 0.1923864508851021 11.0 0.03853146 0.0173406025 0.001578786318181818 0.024605432 0.024605432 0.024605432
16 5 93.0 1 23.07105 0.0 21.0 0.019995835 0.016174037 0.0007721597142857138 0.016174037 0.016174037 0.016174037
17 5 95.0 1 21.07105 0.0 19.0 0.02005497 0.016340462 0.0008619382105263158 0.016340462 0.016340462 0.016340462
