0 maps/wc3maps/duskwood.map 512 512 365 459 363 461 2.83 0 maps/wc3maps/duskwood.map 512 512 365 459 363 461 2.83 0.0 0.0 0.0 0.0 0.0 2.88e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 261 157 264 157 3.00 0 maps/wc3maps/duskwood.map 512 512 261 157 264 157 3.00 0.0 0.0 0.0 0.0 0.0 2.705e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 308 326 310 328 2.83 0 maps/wc3maps/duskwood.map 512 512 308 326 310 328 2.83 0.0 0.0 0.0 0.0 0.0 3.316e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 197 194 199 192 2.83 0 maps/wc3maps/duskwood.map 512 512 197 194 199 192 2.83 0.0 0.0 0.0 0.0 0.0 2.862e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 308 167 311 166 3.41 0 maps/wc3maps/duskwood.map 512 512 308 167 311 166 3.41 0.0 0.0 0.0 0.0 0.0 2.752e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 336 167 333 167 3.00 0 maps/wc3maps/duskwood.map 512 512 336 167 333 167 3.00 0.0 0.0 0.0 0.0 0.0 2.729e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 444 260 447 260 3.00 0 maps/wc3maps/duskwood.map 512 512 444 260 447 260 3.00 0.0 0.0 0.0 0.0 0.0 2.804e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 75 71 73 68 3.83 0 maps/wc3maps/duskwood.map 512 512 75 71 73 68 3.83 0.0 0.0 0.0 0.0 0.0 2.961e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 428 121 426 119 2.83 0 maps/wc3maps/duskwood.map 512 512 428 121 426 119 2.83 0.0 0.0 0.0 0.0 0.0 2.706e-06 0.0 0.0 0.0 0.0 0.0
0 maps/wc3maps/duskwood.map 512 512 200 459 199 462 3.41 0 maps/wc3maps/duskwood.map 512 512 200 459 199 462 3.41 0.0 0.0 0.0 0.0 0.0 2.66e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 80 151 60 159 23.31 5 maps/wc3maps/duskwood.map 512 512 80 151 60 159 23.31 0.0 0.0 0.0 0.0 0.0 2.995e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 133 244 112 237 23.90 5 maps/wc3maps/duskwood.map 512 512 133 244 112 237 23.90 0.0 0.0 0.0 0.0 0.0 2.911e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 222 412 220 435 23.83 5 maps/wc3maps/duskwood.map 512 512 222 412 220 435 23.83 0.0 0.0 0.0 0.0 0.0 3.031e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 129 375 127 398 23.83 5 maps/wc3maps/duskwood.map 512 512 129 375 127 398 23.83 0.0 0.0 0.0 0.0 0.0 2.843e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 315 317 333 304 23.38 5 maps/wc3maps/duskwood.map 512 512 315 317 333 304 23.38 0.0 0.0 0.0 0.0 0.0 2.711e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 421 300 432 319 23.56 5 maps/wc3maps/duskwood.map 512 512 421 300 432 319 23.56 0.0 0.0 0.0 0.0 0.0 2.942e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 135 178 119 161 23.63 5 maps/wc3maps/duskwood.map 512 512 135 178 119 161 23.63 0.0 0.0 0.0 0.0 0.0 2.735e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 232 278 249 266 21.97 5 maps/wc3maps/duskwood.map 512 512 232 278 249 266 21.97 0.0 0.0 0.0 0.0 0.0 2.762e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 341 379 347 400 23.49 5 maps/wc3maps/duskwood.map 512 512 341 379 347 400 23.49 0.0 0.0 0.0 0.0 0.0 2.723e-06 0.0 0.0 0.0 0.0 0.0
5 maps/wc3maps/duskwood.map 512 512 247 352 270 352 23.00 5 maps/wc3maps/duskwood.map 512 512 247 352 270 352 23.00 0.0 0.0 0.0 0.0 0.0 2.871e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 156 416 157 458 43.24 10 maps/wc3maps/duskwood.map 512 512 156 416 157 458 43.24 0.0 0.0 0.0 0.0 0.0 8.679e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 288 226 318 197 42.01 10 maps/wc3maps/duskwood.map 512 512 288 226 318 197 42.01 0.0 0.0 0.0 0.0 0.0 2.778e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 367 302 336 330 42.60 10 maps/wc3maps/duskwood.map 512 512 367 302 336 330 42.60 0.0 0.0 0.0 0.0 0.0 3.198e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 217 416 205 455 43.97 10 maps/wc3maps/duskwood.map 512 512 217 416 205 455 43.97 0.0 0.0 0.0 0.0 0.0 2.987e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 164 377 128 395 43.46 10 maps/wc3maps/duskwood.map 512 512 164 377 128 395 43.46 0.0 0.0 0.0 0.0 0.0 2.613e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 341 209 301 210 40.41 10 maps/wc3maps/duskwood.map 512 512 341 209 301 210 40.41 0.0 0.0 0.0 0.0 0.0 2.673e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 95 122 83 83 43.97 10 maps/wc3maps/duskwood.map 512 512 95 122 83 83 43.97 0.0 0.0 0.0 0.0 0.0 2.624e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 289 379 249 372 43.73 10 maps/wc3maps/duskwood.map 512 512 289 379 249 372 43.73 0.0 0.0 0.0 0.0 0.0 3.047e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 229 346 272 346 43.00 10 maps/wc3maps/duskwood.map 512 512 229 346 272 346 43.00 0.0 0.0 0.0 0.0 0.0 3.007e-06 0.0 0.0 0.0 0.0 0.0
10 maps/wc3maps/duskwood.map 512 512 343 160 377 183 43.53 10 maps/wc3maps/duskwood.map 512 512 343 160 377 183 43.53 0.0 0.0 0.0 0.0 0.0 2.862e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 295 371 325 402 63.87 15 maps/wc3maps/duskwood.map 512 512 295 371 325 402 63.87 0.0 0.0 0.0 0.0 0.0 2.922e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 432 172 377 192 63.28 15 maps/wc3maps/duskwood.map 512 512 432 172 377 192 63.28 0.0 0.0 0.0 0.0 0.0 2.988e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 161 347 203 326 60.01 15 maps/wc3maps/duskwood.map 512 512 161 347 203 326 60.01 0.0 0.0 0.0 0.0 0.0 2.559e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 345 301 340 240 63.07 15 maps/wc3maps/duskwood.map 512 512 345 301 340 240 63.07 0.0 0.0 0.0 0.0 0.0 2.87e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 219 294 164 295 62.87 15 maps/wc3maps/duskwood.map 512 512 219 294 164 295 62.87 0.0 0.0 0.0 0.0 0.0 2.744e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 329 365 319 306 63.14 15 maps/wc3maps/duskwood.map 512 512 329 365 319 306 63.14 0.0 0.0 0.0 0.0 0.0 3.115e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 440 107 385 87 63.28 15 maps/wc3maps/duskwood.map 512 512 440 107 385 87 63.28 0.0 0.0 0.0 0.0 0.0 2.91e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 215 219 241 175 60.63 15 maps/wc3maps/duskwood.map 512 512 215 219 241 175 60.63 0.0 0.0 0.0 0.0 0.0 2.827e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 220 388 214 449 63.49 15 maps/wc3maps/duskwood.map 512 512 220 388 214 449 63.49 0.0 0.0 0.0 0.0 0.0 3.027e-06 0.0 0.0 0.0 0.0 0.0
15 maps/wc3maps/duskwood.map 512 512 124 278 172 304 61.84 15 maps/wc3maps/duskwood.map 512 512 124 278 172 304 61.84 0.0 0.0 0.0 0.0 0.0 2.935e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 176 307 112 261 83.05 20 maps/wc3maps/duskwood.map 512 512 176 307 112 261 83.05 0.0 0.0 0.0 0.0 0.0 2.672e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 276 179 207 143 83.91 20 maps/wc3maps/duskwood.map 512 512 276 179 207 143 83.91 0.0 0.0 0.0 0.0 0.0 2.941e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 252 155 180 165 81.94 20 maps/wc3maps/duskwood.map 512 512 252 155 180 165 81.94 0.0 0.0 0.0 0.0 0.0 2.712e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 298 337 225 360 82.53 20 maps/wc3maps/duskwood.map 512 512 298 337 225 360 82.53 0.0 0.0 0.0 0.0 0.0 2.968e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 412 384 405 461 83.21 20 maps/wc3maps/duskwood.map 512 512 412 384 405 461 83.21 0.0 0.0 0.0 0.0 0.0 3.005e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 191 221 267 240 83.87 20 maps/wc3maps/duskwood.map 512 512 191 221 267 240 83.87 0.0 0.0 0.0 0.0 0.0 2.852e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 464 457 392 437 80.28 20 maps/wc3maps/duskwood.map 512 512 464 457 392 437 80.28 0.0 0.0 0.0 0.0 0.0 2.716e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 268 261 331 233 82.88 20 maps/wc3maps/duskwood.map 512 512 268 261 331 233 82.88 0.0 0.0 0.0 0.0 0.0 2.868e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 126 371 90 392 83.28 20 maps/wc3maps/duskwood.map 512 512 126 371 90 392 83.28 0.0 0.0 0.0 0.0 0.0 2.839e-06 0.0 0.0 0.0 0.0 0.0
20 maps/wc3maps/duskwood.map 512 512 369 246 445 265 83.87 20 maps/wc3maps/duskwood.map 512 512 369 246 445 265 83.87 0.0 0.0 0.0 0.0 0.0 3.241e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 279 136 262 41 103.21 25 maps/wc3maps/duskwood.map 512 512 279 136 262 41 103.21 0.0 0.0 0.0 0.0 0.0 2.882e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 313 218 342 130 100.01 25 maps/wc3maps/duskwood.map 512 512 313 218 342 130 100.01 0.0 0.0 0.0 0.0 0.0 2.811e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 343 283 346 379 102.21 25 maps/wc3maps/duskwood.map 512 512 343 283 346 379 102.21 0.0 0.0 0.0 0.0 0.0 2.882e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 119 407 62 349 103.53 25 maps/wc3maps/duskwood.map 512 512 119 407 62 349 103.53 0.0 0.0 0.0 0.0 0.0 2.595e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 150 221 71 266 102.91 25 maps/wc3maps/duskwood.map 512 512 150 221 71 266 102.91 0.0 0.0 0.0 0.0 0.0 3.041e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 177 257 224 174 102.47 25 maps/wc3maps/duskwood.map 512 512 177 257 224 174 102.47 0.0 0.0 0.0 0.0 0.0 2.684e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 197 275 208 372 103.21 25 maps/wc3maps/duskwood.map 512 512 197 275 208 372 103.21 0.0 0.0 0.0 0.0 0.0 2.931e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 385 451 478 426 103.36 25 maps/wc3maps/duskwood.map 512 512 385 451 478 426 103.36 0.0 0.0 0.0 0.0 0.0 2.944e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 448 382 381 401 102.04 25 maps/wc3maps/duskwood.map 512 512 448 382 381 401 102.04 0.0 0.0 0.0 0.0 0.0 2.871e-06 0.0 0.0 0.0 0.0 0.0
25 maps/wc3maps/duskwood.map 512 512 430 289 367 223 102.64 25 maps/wc3maps/duskwood.map 512 512 430 289 367 223 102.64 0.0 0.0 0.0 0.0 0.0 2.784e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 244 167 153 240 121.24 30 maps/wc3maps/duskwood.map 512 512 244 167 153 240 121.24 0.0 0.0 0.0 0.0 0.0 2.929e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 80 395 167 394 123.34 30 maps/wc3maps/duskwood.map 512 512 80 395 167 394 123.34 0.0 0.0 0.0 0.0 0.0 2.94e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 383 480 343 376 123.88 30 maps/wc3maps/duskwood.map 512 512 383 480 343 376 123.88 0.0 0.0 0.0 0.0 0.0 2.614e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 444 181 361 120 122.81 30 maps/wc3maps/duskwood.map 512 512 444 181 361 120 122.81 0.0 0.0 0.0 0.0 0.0 2.817e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 250 336 159 407 121.58 30 maps/wc3maps/duskwood.map 512 512 250 336 159 407 121.58 0.0 0.0 0.0 0.0 0.0 2.762e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 173 68 197 181 123.53 30 maps/wc3maps/duskwood.map 512 512 173 68 197 181 123.53 0.0 0.0 0.0 0.0 0.0 2.663e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 151 224 155 342 120.49 30 maps/wc3maps/duskwood.map 512 512 151 224 155 342 120.49 0.0 0.0 0.0 0.0 0.0 2.424e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 89 138 181 213 123.07 30 maps/wc3maps/duskwood.map 512 512 89 138 181 213 123.07 0.0 0.0 0.0 0.0 0.0 2.774e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 141 216 62 159 121.10 30 maps/wc3maps/duskwood.map 512 512 141 216 62 159 121.10 0.0 0.0 0.0 0.0 0.0 3.004e-06 0.0 0.0 0.0 0.0 0.0
30 maps/wc3maps/duskwood.map 512 512 374 321 265 356 123.50 30 maps/wc3maps/duskwood.map 512 512 374 321 265 356 123.50 0.0 0.0 0.0 0.0 0.0 2.697e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 328 231 325 366 142.87 35 maps/wc3maps/duskwood.map 512 512 328 231 325 366 142.87 0.0 0.0 0.0 0.0 0.0 2.912e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 94 340 215 388 140.88 35 maps/wc3maps/duskwood.map 512 512 94 340 215 388 140.88 0.0 0.0 0.0 0.0 0.0 3.04e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 292 339 423 334 143.84 35 maps/wc3maps/duskwood.map 512 512 292 339 423 334 143.84 0.0 0.0 0.0 0.0 0.0 2.838e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 217 295 134 398 143.24 35 maps/wc3maps/duskwood.map 512 512 217 295 134 398 143.24 0.0 0.0 0.0 0.0 0.0 2.774e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 264 260 148 250 142.51 35 maps/wc3maps/duskwood.map 512 512 264 260 148 250 142.51 0.0 0.0 0.0 0.0 0.0 2.764e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 127 280 169 386 141.01 35 maps/wc3maps/duskwood.map 512 512 127 280 169 386 141.01 0.0 0.0 0.0 0.0 0.0 2.953e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 321 166 400 275 142.89 35 maps/wc3maps/duskwood.map 512 512 321 166 400 275 142.89 0.0 0.0 0.0 0.0 0.0 3.068e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 400 263 385 386 140.81 35 maps/wc3maps/duskwood.map 512 512 400 263 385 386 140.81 0.0 0.0 0.0 0.0 0.0 3.001e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 171 284 52 227 142.61 35 maps/wc3maps/duskwood.map 512 512 171 284 52 227 142.61 0.0 0.0 0.0 0.0 0.0 3.044e-06 0.0 0.0 0.0 0.0 0.0
35 maps/wc3maps/duskwood.map 512 512 397 180 428 69 142.97 35 maps/wc3maps/duskwood.map 512 512 397 180 428 69 142.97 0.0 0.0 0.0 0.0 0.0 3.024e-06 0.0 0.0 0.0 0.0 0.0
40 maps/wc3maps/duskwood.map 512 512 57 61 168 132 162.08 40 maps/wc3maps/duskwood.map 512 512 57 61 168 132 162.08 0.0 0.0 0.0 0.0 0.0 2.963e-06 0.0 0.0 0.0 0.0 0.0
40 maps/wc3maps/duskwood.map 512 512 62 352 162 458 162.07 40 maps/wc3maps/duskwood.map 512 512 62 352 162 458 162.07 0.0 0.0 0.0 0.0 0.0 2.745e-06 0.0 0.0 0.0 0.0 0.0
40 maps/wc3maps/duskwood.map 512 512 392 364 441 317 163.44 40 maps/wc3maps/duskwood.map 512 512 392 364 441 317 163.44 0.0 0.0 0.0 0.0 0.0 2.55e-06 0.0 0.0 0.0 0.0 0.0
40 maps/wc3maps/duskwood.map 512 512 202 216 171 362 161.18 40 maps/wc3maps/duskwood.map 512 512 202 216 171 362 161.18 0.0 0.0 0.0 0.0 0.0 2.957e-06 0.0 0.0 0.0 0.0 0.0
40 maps/wc3maps/duskwood.map 512 512 359 239 346 82 162.38 40 maps/wc3maps/duskwood.map 512 512 359 239 346 82 162.38 0.0 0.0 0.0 0.0 0.0 2.631e-06 0.0 0.0 0.0 0.0 0.0
40 maps/wc3maps/duskwood.map 512 512 104 143 222 242 160.76 40 maps/wc3maps/duskwood.map 512 512 104 143 222 242 160.76 0.0 0.0 0.0 0.0 0.0 2.87e-06 0.0 0.0 0.0 0.0 0.0
