Teste,Bucket,Num. Solves,Total Time,Final Cost
1,0,2.0,0.000903238,1.41421
2,0,2.0,0.001105507,1.41421
3,0,2.0,0.001238923,2.0
4,0,1.0,1.2003e-05,0.0
5,0,2.0,0.001075427,1.41421
6,0,3.0,0.003164227,3.4142099999999997
7,0,2.0,0.001073277,1.0
8,0,2.0,0.001524396,2.82842
9,0,2.0,0.001688954,3.0
10,0,3.0,0.002899939,3.8284199999999995
11,1,2.0,0.0021855,5.0
12,1,2.0,0.003045191,5.8284199999999995
13,1,2.0,0.002275457,4.8284199999999995
14,1,2.0,0.00281951,6.242629999999999
15,1,4.0,0.006916307,6.656839999999999
16,1,2.0,0.003206454,6.41421
17,1,2.0,0.002516109,4.41421
18,1,2.0,0.002691089,4.8284199999999995
19,1,2.0,0.005056792,7.8284199999999995
20,1,2.0,0.004579483,7.41421
21,2,2.0,0.005620647,9.41421
22,2,2.0,0.006009825,9.24263
23,2,2.0,0.007813054,11.65684
24,2,2.0,0.005683918,10.07105
25,2,2.0,0.005379139,8.41421
26,2,2.0,0.004793234,11.0
27,2,2.0,0.006074957,9.41421
28,2,2.0,0.005193115,8.41421
29,2,2.0,0.007345324,11.41421
30,2,2.0,0.008004595,10.24263
31,3,2.0,0.006855049,12.41421
32,3,11.0,0.066727969,12.656839999999999
33,3,9.0,0.084337231,15.41421
34,3,11.0,0.05451149,12.07105
35,3,2.0,0.009011171,12.242630000000002
36,3,8.0,0.046732611,14.313680000000002
37,3,4.0,0.019258609,12.48526
38,3,2.0,0.010126808,12.656840000000003
39,3,14.0,0.148251788,15.485260000000002
40,3,5.0,0.039673379,13.65684
41,4,Não consegui convergir...,,
42,4,31.0,0.318064734,17.071050000000003
43,4,4.0,0.051637791,19.485260000000004
44,4,9.0,0.08722485,17.727890000000002
45,4,3.0,0.028195421,17.242630000000002
46,4,Não consegui convergir...,,
47,4,6.0,0.062215331,17.727890000000002
48,4,16.0,0.200390355,18.142100000000003
49,4,4.0,0.046290532,17.899470000000004
50,4,4.0,0.046739766,18.31368
51,5,5.0,0.061597498,20.970520000000004
52,5,2.0,0.023665301,20.071050000000003
53,5,15.0,0.693444158,22.727890000000002
54,5,Não consegui convergir...,,
55,5,2.0,0.031128446,23.071050000000003
56,5,4.0,0.060796478,21.142100000000003
57,5,11.0,0.165166346,21.142100000000003
58,5,6.0,0.077991304,20.485260000000004
59,5,13.0,0.791143508,23.142100000000003
60,5,12.0,0.221595741,22.727890000000002
61,6,7.0,0.136198396,25.142100000000006
62,6,5.0,0.095191407,24.970520000000004
63,6,16.0,0.634622149,24.31368
64,6,2.0,0.036493358,26.071050000000003
65,6,2.0,0.01779124,24.41421
66,6,Não consegui convergir...,,
67,6,9.0,0.235134409,24.727890000000002
68,6,4.0,0.099076404,27.899470000000004
69,6,7.0,0.120363643,27.485260000000004
70,6,4.0,0.086441143,25.142100000000003
71,7,18.0,0.471895744,28.556310000000007
72,7,11.0,0.491277918,28.556310000000007
73,7,13.0,0.571986111,29.142100000000003
74,7,Não consegui convergir...,,
75,7,2.0,0.044265766,29.071050000000003
76,7,Não consegui convergir...,,
77,7,15.0,0.567581892,30.727890000000002
78,7,16.0,0.783313312,31.970520000000004
79,7,Não consegui convergir...,,
80,7,Não consegui convergir...,,
81,8,Não consegui convergir...,,
82,8,10.0,0.520272894,38.899469999999994
83,8,Não consegui convergir...,,
84,8,Não consegui convergir...,,
85,8,15.0,0.788864933,37.242630000000005
86,8,12.0,0.661896315,32.97052000000001
87,8,2.0,0.044806528,32.65684
88,8,Não consegui convergir...,,
89,8,31.0,1.374672478,37.31367999999999
90,8,Não consegui convergir...,,
91,9,13.0,0.657790514,40.55630999999998
92,9,16.0,0.91938244,42.213149999999985
93,9,8.0,0.494546928,40.48525999999999
94,9,Não consegui convergir...,,
95,9,Não consegui convergir...,,
96,9,8.0,0.473153596,39.38472999999999
97,9,17.0,1.244410293,37.79894
98,9,Não consegui convergir...,,
99,9,Não consegui convergir...,,
100,9,37.0,2.295280283,39.38472999999999
101,10,23.0,2.199348956,42.142100000000006
102,10,34.0,2.545626522,40.79894
103,10,5.0,0.125518343,41.24262999999999
104,10,15.0,1.364681408,40.384730000000005
105,10,Não consegui convergir...,,
106,10,8.0,0.279220427,40.31367999999999
107,10,14.0,0.497369877,41.313679999999984
108,10,8.0,0.368448811,41.899469999999994
109,10,7.0,0.226162435,41.24262999999999
110,10,Não consegui convergir...,,
111,11,21.0,1.72200317,44.45577999999999
112,11,Não consegui convergir...,,
113,11,9.0,0.15954767,44.65683999999999
114,11,5.0,0.090753145,44.828419999999994
115,11,6.0,0.141220528,44.07104999999999
116,11,7.0,0.171916838,44.82842
117,11,4.0,0.125934016,45.24263
118,11,9.0,0.883072839,43.627359999999996
119,11,Não consegui convergir...,,
120,11,24.0,1.213132527,46.89946999999999
121,12,Não consegui convergir...,,
122,12,7.0,0.291793679,48.24263
123,12,7.0,0.306489398,49.656839999999995
124,12,13.0,0.481935306,50.65684
125,12,11.0,0.444869263,50.07105
126,12,15.0,0.676334536,49.48526
127,12,19.0,0.950210759,51.31368
128,12,54.0,4.053772132,48.869989999999994
129,12,Não consegui convergir...,,
130,12,28.0,1.550071617,49.1421
131,13,5.0,0.28050982,54.24262999999999
132,13,4.0,0.20730708,54.24262999999999
133,13,25.0,1.141707215,54.071049999999985
134,13,10.0,0.562722094,56.65683999999999
135,13,13.0,1.117370334,54.89946999999999
136,13,10.0,0.458185443,55.656839999999995
137,13,17.0,1.299076176,52.65684
138,13,16.0,0.799213629,52.48526
139,13,6.0,0.381491728,55.899469999999994
140,13,11.0,0.729551689,54.72788999999999
141,14,Não consegui convergir...,,
142,14,5.0,0.172486324,56.24262999999999
143,14,5.0,0.208580483,57.65683999999999
144,14,4.0,0.115952953,57.828419999999994
145,14,Não consegui convergir...,,
146,14,12.0,0.94458299,56.89946999999999
147,14,5.0,0.18827777,56.24262999999999
148,14,13.0,0.821897115,59.89946999999999
149,14,7.0,0.361615954,59.65683999999999
150,14,Não consegui convergir...,,
151,15,Não consegui convergir...,,
152,15,6.0,0.544482206,68.62735999999998
153,15,Não consegui convergir...,,
154,15,14.0,1.138297982,61.727889999999974
155,15,8.0,0.440896623,61.89946999999998
156,15,5.0,0.262562597,60.65683999999999
157,15,Não consegui convergir...,,
158,15,25.0,1.840698774,67.45577999999996
159,15,7.0,0.448756436,62.48525999999998
160,15,20.0,1.910447223,69.38472999999999
161,16,36.0,4.186243869,76.31367999999999
162,16,Não consegui convergir...,,
163,16,Não consegui convergir...,,
164,16,Não consegui convergir...,,
165,16,Não consegui convergir...,,
166,16,26.0,3.730981081,78.62735999999998
167,16,30.0,4.688507548,77.94103999999996
168,16,Não consegui convergir...,,
169,16,Não consegui convergir...,,
170,16,61.0,7.425163648,74.21314999999998
171,17,39.0,4.85152712,79.1421
172,17,36.0,4.682198686,79.04156999999998
173,17,Não consegui convergir...,,
174,17,Não consegui convergir...,,
175,17,Não consegui convergir...,,
176,17,Não consegui convergir...,,
177,17,45.0,6.01162979,72.86998999999996
178,17,Não consegui convergir...,,
179,17,21.0,3.336760085,80.59787999999996
180,17,18.0,2.211003081,79.11261999999995
181,18,Não consegui convergir...,,
182,18,Não consegui convergir...,,
183,18,Não consegui convergir...,,
184,18,22.0,4.640761551,84.94103999999996
185,18,Não consegui convergir...,,
186,18,27.0,5.070172732,86.86998999999997
187,18,Não consegui convergir...,,
188,18,Não consegui convergir...,,
189,18,Não consegui convergir...,,
190,18,Não consegui convergir...,,
191,19,Não consegui convergir...,,
192,19,Não consegui convergir...,,
193,19,Não consegui convergir...,,
194,19,Não consegui convergir...,,
195,19,Não consegui convergir...,,
196,19,16.0,3.141426646,87.76945999999997
197,19,Não consegui convergir...,,
198,19,21.0,5.093225707,88.84050999999994
199,19,Não consegui convergir...,,
200,19,Não consegui convergir...,,
201,20,Não consegui convergir...,,
