Teste,Bucket,Num. Solves,Total Time,Final Cost
1,0,2.0,0.003195705,1.0
2,0,2.0,0.003636101,2.0
3,0,3.0,0.006039102,3.4142099999999997
4,0,2.0,0.004129064,3.4142099999999997
5,0,2.0,0.004142122,3.0
6,0,3.0,0.00562851,3.8284199999999995
7,0,2.0,0.003287396,1.41421
8,0,2.0,0.003662638,2.0
9,0,2.0,0.003954996,3.0
10,0,3.0,0.00602558,3.4142099999999997
11,5,11.0,0.126416877,23.970520000000004
12,5,2.0,0.03122817,21.970520000000004
13,5,4.0,0.077160144,22.142100000000003
14,5,3.0,0.052197281,23.31368
15,5,4.0,0.04401794,23.656840000000003
16,5,4.0,0.043551798,21.071050000000003
17,5,2.0,0.033285578,20.656840000000003
18,5,4.0,0.072241726,23.071050000000003
19,5,6.0,0.105306997,23.071050000000003
20,5,7.0,0.075355316,20.89947
21,10,10.0,0.262935144,41.55630999999999
22,10,5.0,0.160176116,42.384729999999976
23,10,6.0,0.196748516,42.21314999999999
24,10,10.0,0.258434534,42.183669999999985
25,10,7.0,0.312188026,40.556309999999996
26,10,11.0,0.501838597,43.79893999999999
27,10,9.0,0.300633424,40.213149999999985
28,10,8.0,0.279250436,40.28419999999999
29,10,3.0,0.110119523,42.59787999999999
30,10,41.0,1.90515994,40.45577999999999
31,15,10.0,0.498207631,61.15418999999995
32,15,20.0,0.952470282,60.08313999999995
33,15,15.0,0.54379102,61.325769999999956
34,15,8.0,0.385286637,61.15418999999995
35,15,13.0,0.643576418,61.15418999999996
36,15,10.0,0.530785194,61.32576999999996
37,15,18.0,0.699787544,61.15418999999996
38,15,13.0,0.639367753,60.911559999999945
39,15,10.0,0.552303961,61.32576999999996
40,15,18.0,0.805681672,62.15418999999996
